	g__Bacteroides	g__Parabacteroides	g__Odoribacter	g__Sutterella	g__Oscillospira	g__Fusobacterium	g__Ruminococcus	g__Blautia	g__Bifidobacterium	g__Bilophila	g__Faecalibacterium	g__Prevotella	g__Coprococcus	g__Akkermansia	g__Butyricimonas	g__Haemophilus	g__Pseudomonas	g__Dorea	g__Paraprevotella	g__Streptococcus	g__Roseburia	g__Delftia	g__Elizabethkingia	g__Lachnospira	g__Eggerthella	g__Escherichia	g__Propionibacterium	g__Corynebacterium	g__Veillonella	g__Campylobacter	g__Staphylococcus	g__Eubacterium	g__Desulfovibrio	g__Actinobacillus	g__Alistipes	g__Neisseria	g__Micrococcus	g__Holdemania	g__Collinsella	g__Dialister	g__Rothia	g__Chryseobacterium	g__Pedobacter	g__Enterococcus	g__Mycobacterium	g__Enterobacter	g__Anaerostipes	g__Herbaspirillum	g__Acinetobacter	g__Cloacibacterium	g__Aerococcus	g__Sphingomonas	g__Agrobacterium	g__Facklamia	g__Clostridium	g__Trabulsiella	g__Lactobacillus	g__Actinomyces	g__Nitrospira	g__Comamonas	g__Oxalobacter	g__Frondihabitans	g__Enhydrobacter	g__Devosia	g__Epulopiscium	g__Gemella	g__Variovorax	g__Methylobacterium	g__Microbacterium	g__Stenotrophomonas	g__Brevundimonas	g__Gluconacetobacter	g__Anaerococcus	g__Actinotalea	g__Leptotrichia	g__Phycicoccus
g__Staphylococcus	-0.464899742878885	-0.350055436520152	-0.298618427585551	-0.177514240173731	-0.336692798230076	0.131998550212231	-0.262411409768284	-0.184218359074785	-0.0548092645074087	-0.377701014296211	-0.239077512492719	0.0214072833906062	-0.39821299798166	-0.357972198923285	-0.498752707603447	0.563775228431595	0.586472788306695	-0.453830032109498	-0.4905818742229	0.665399540436584	0.2576490098413	0.323007060728868	0.0518635980086848	-0.370450975244818	-0.289214279012222	0.154766427933896	0.341498743634611	0.68577108982778	0.359252405231531	0.309184571151815	1	-0.351758641495074	-0.255739106910239	0.513445143354489	0.130939208926248	0.513244988938734	-0.222324167802891	-0.433297498507171	-0.102602573753932	-0.0259566582516354	0.436181823807683	-0.121954170141051	-0.0613562731222967	0.205714438084149	0.627266869762764	0.16599044524495	-0.19765918514152	0.558554315952394	0.155611903426921	0.38278339081074	0.574552219076429	0.537951560148449	-0.141289004979499	0.555701630036147	-0.783625357340771	0.498278971824492	0.63922634222411	0.0160601170651779	0.461455345654652	0.188712750962112	-0.177292799654426	0.491694132913825	-0.594831421655079	-0.0689150909743289	-0.416958257617449	-0.4342102996294	-0.441969399653513	0.172328576170266	-0.528668897547084	-0.124732901004737	0.365501675676119	-0.303332058336118	-0.171824753157418	-0.0702400799946299	-0.169913938422996	-0.14062864485974
g__Eubacterium	0.184053007962945	0.339560511002868	-0.167010782157756	0.189673409000267	0.276902143323001	0.394105486814365	0.486500490481353	0.0228951519458969	0.448718644146967	0.510811864784304	0.164961902183834	0.239459538098753	0.333529196432482	0.857804109131288	0.204865062793654	0.178180997736284	-0.498600739803648	0.334238597085757	-0.0211663526521858	-0.208673951102	-0.221803168386084	-0.340246603127828	-0.209390364999117	0.431089438767668	0.384484916465381	0.0730657434232922	-0.499424995439478	-0.461487057247736	0.187010155572332	-0.225667343871493	-0.351758641495074	1	0.471160255203529	-0.120504369826923	-0.0405029755579084	-0.313625785085238	-0.16391862830654	0.16969863920433	-0.419591430572735	-0.335487271051355	0.0861136098044308	-0.0555488016669905	-0.234509678597081	-0.299176811877238	-0.122074708358102	-0.0295770761971877	0.161351044555593	-0.274137214309854	0.442472486906073	-0.512170136884884	-0.419977872292987	-0.527043677600273	0.577340559505038	-0.165295103146067	0.473923270038142	-0.204414991437064	-0.4162069621784	-0.118943059497566	0.149452950182838	-0.378975204762247	0.0900817704224256	0.0535930607213622	-0.0353997206918409	-0.288089464824865	0.513725876967357	-0.00819453921242128	-0.0214136884323219	-0.107438368698347	-0.0729216243794387	0.0764230882070792	-0.18067801201803	0.186120526603337	0.0697370440939043	-0.144678117326988	-0.0810665014208903	0.258313522051949
g__Desulfovibrio	0.588010376445513	0.28806418237769	-0.315247223036315	0.149118566379604	-0.253360251351566	0.69869884571252	-0.183356584728935	-0.517027567131294	-0.313923785510478	0.644605596430829	-0.104132183917267	0.883211580919105	-0.0648262943303173	0.693289602519976	0.613146403036416	0.0320497805726118	-0.272999723542944	0.0015177099772554	0.392515766268637	-0.581302419857603	-0.600959183048291	-0.0903032506296729	-0.162843313264764	-0.278438589030549	-0.366927145627216	-0.00210955280674727	-0.429189566523938	0.00966766400228471	0.0185578218603495	-0.25212439335511	-0.255739106910239	0.471160255203529	1	-0.229357950739707	0.0515933170447059	-0.181521261058246	-0.0477443920100395	-0.0691317575388735	-0.155023146328823	-0.401938426113985	-0.113768735668423	0.00380184059767869	-0.0545407204780793	-0.0381558885863183	0.0791019913537857	-0.0248681181092476	-0.260831464819748	-0.0534541708841583	0.193135063167527	-0.401942288790125	-0.210812607711598	-0.255521258025646	0.28317768494908	-0.16577458341077	0.078494539788141	-0.184847292112394	-0.351642791850137	0.00267265995652236	0.0808229161847585	-0.0274127273995448	-0.252111221314354	0.346699472950641	-0.219546165726666	-0.143712019722371	0.0122925974861552	0.117610829824996	0.266698896415879	0.131247877798249	0.348122659518133	0.401017474544969	-0.244321100996364	0.45553408606069	0.312863007820809	0.0441640989824073	-0.0195720178219805	0.463176386858392
g__Actinobacillus	-0.393204660875446	-0.304618160524412	0.217372137144123	0.512996930836499	-0.192575654624122	-0.155675576227696	0.0593072539016672	0.0674052389089882	0.369401081083504	-0.434226220308173	0.370237692595467	-0.0561588556332119	0.145217380180891	-0.100404151008232	-0.110531802194061	0.43060231863499	0.12610495550956	0.161924193661895	-0.281194417101657	0.440495670205489	0.366685772104517	-0.109329546747174	-0.568593991300299	-0.179343267915895	-0.311469591161635	-0.298563762355655	0.18044374310353	0.418025255185132	0.344396870984018	0.420365702813279	0.513445143354489	-0.120504369826923	-0.229357950739707	1	0.591143431024698	0.510480688441227	-0.529457833489793	0.29240036032877	-0.0464955709404271	-0.433450192082386	0.362019526694221	-0.536346190133694	-0.573161899176317	0.127214724077151	0.481662297842527	-0.325644092428482	-0.204777275161978	0.611840577330781	0.00838631344874234	0.488858247020515	0.457737026427815	0.34191748484912	-0.205692854175243	0.684888921368813	-0.339420958896743	0.32420126161786	0.198036951886903	-0.499237640546465	0.564769618006451	0.535642855387967	-0.324343730843842	0.387766855787389	-0.510938911762221	-0.585139478732079	-0.0724082639547216	-0.332886348287508	-0.474811501376635	-0.254431345467239	-0.359518357641701	-0.439936008586679	0.694650044850094	-0.42505945650627	-0.377058280838969	-0.24712696530701	-0.126587493483585	-0.311291904026956
g__Alistipes	-0.426694063528952	-0.343337585161129	0.537788997038772	0.781614304035013	0.155366920421642	-0.351227286374314	-0.101491687568132	0.275130009739795	0.331609022767901	-0.142503376587226	0.479973588938246	0.218009385716484	0.250932157602391	-0.0423364860889652	0.436792805325773	-0.0900101029364525	0.101510082279485	0.140037422508676	-0.0634360569015791	-0.0562092297241154	0.374386466539416	-0.141565680001366	-0.440422365055822	-0.07252924840009	-0.400887795115726	-0.746618359241115	0.191238750388318	0.269655047691839	-0.0996463429493598	0.0685598228537077	0.130939208926248	-0.0405029755579084	0.0515933170447059	0.591143431024698	1	-0.000474053508453334	-0.308775452419671	0.355824077831448	0.366821782643874	-0.483773562753805	0.152943454979415	-0.462566172398587	-0.431092790239968	-0.137718673946527	0.0260486204536628	-0.29742823762418	-0.0550140401669273	0.331914877013547	0.239582239590498	0.0721716197003234	0.477460895805782	0.266163504084356	-0.401607733633482	0.555253968182726	-0.06387222247199	-0.0640503771598754	0.0405825147598459	-0.290902392455098	0.297952997539347	0.488748930601387	-0.0683698336338862	0.308858799028467	-0.280511749679431	-0.517348596238879	-0.102396550541227	-0.214566089665243	-0.364851618332189	-0.186347409152058	0.0313373941567962	-0.436291180976726	0.551699036153906	-0.399596015068569	-0.564406016897447	-0.0662544103640393	-0.300262218685578	-0.26657309665229
g__Neisseria	-0.0100418070872639	-0.293485259221568	-0.233869876039784	0.151248309378587	-0.575725152767649	0.185586858612412	-0.137990936007479	-0.386901712804841	0.0749748011286842	-0.521217241491672	-0.0531921564179083	0.0587018882442107	-0.114009331228566	-0.220377370780054	-0.288533116192487	0.541728480655757	0.204720672563736	0.113280264500634	0.103744932726441	0.472842275077587	0.170265641306852	-0.0661384114115454	-0.325116821414124	-0.4295302247085	-0.391084164328984	0.112730907254022	-0.055324007025282	0.549018782588443	0.400997756145939	0.513161814180478	0.513244988938734	-0.313625785085238	-0.181521261058246	0.510480688441227	-0.000474053508453334	1	-0.116301714150589	0.032074401818755	-0.335331400282766	0.128157894689577	0.141878050858853	-0.421173622401526	-0.382620831146727	0.30368949602539	0.702582753001835	-0.239394727404393	-0.533591101879919	0.541185892200816	-0.406055619760358	0.719578020604878	0.197067998069401	0.300408623516757	-0.0221943994135319	0.392539798428673	-0.555673972435828	0.505228417317667	0.0421440698572564	-0.372313380631571	0.178888779182847	0.549706380101433	-0.567715933165956	0.30362298025525	-0.333875162675927	-0.18265451073203	-0.304004096845247	0.246526819733087	-0.182828797652994	0.00731391677573743	-0.136700177144421	0.0580193329899304	0.236152452477857	-0.0205966821368658	0.155311031592155	-0.347807096482286	-0.0642780729009991	-0.0121869254196055
g__Micrococcus	0.512117027972375	0.266393085056239	0.127191896760398	-0.512152502731087	0.421306196686124	0.0246190100299178	-0.264620513177606	-0.237409405484535	-0.392185191050942	0.345089663684803	-0.437519185985367	0.0102260578202202	-0.423665152715388	-0.251634562204268	0.0645588832110212	-0.420231616813459	0.149250295208124	-0.392014564390503	0.230352585763724	-0.476150567975741	-0.00996097570791197	0.330272554765806	0.470592567135747	0.107187969546531	0.035116459787566	0.411577574054321	-0.412945205448451	-0.135410200623214	-0.290695901775594	-0.20065110471366	-0.222324167802891	-0.16391862830654	-0.0477443920100395	-0.529457833489793	-0.308775452419671	-0.116301714150589	1	-0.406324680056126	-0.0189145500012645	0.595174900930308	-0.396217788030905	0.429647685799389	0.442436096262232	-0.286624297819554	-0.409368655696	0.640298970682873	0.478141510217021	-0.468439126937297	0.101619371004753	-0.271259168803507	-0.140636205004089	0.0585317611907571	0.231275920413603	-0.400590248108844	-0.020494643768909	-0.0472800219431587	0.0916076752478681	0.482323117825975	-0.743711316047473	-0.369543456527088	0.480599891457965	-0.355377723409421	0.574648614178945	0.583111577701106	0.333828811476955	0.200684416007432	0.166659411107024	0.54883460143544	0.261811581285399	0.174158925543477	-0.317749665796313	0.0191069287564447	-0.106533414434629	0.479446422495921	0.349748758486947	-0.125470105405446
g__Holdemania	-0.0388120584373639	0.164221101378433	0.6664642559616	0.728518218135287	0.102950742709658	-0.446438986527188	0.346359689399231	0.49215508879593	0.401360766085116	-0.158425872335758	0.729343408509497	-0.226786055663838	0.761479428148258	0.185618099684379	0.258802015009724	-0.178835759833212	-0.45986506977436	0.777371650493047	0.347954431977574	-0.0483275496690137	-0.012771912038301	-0.400034294420846	-0.47940948516697	0.28159040260974	0.139084854556872	-0.403586861848649	0.0984071276451214	-0.330091411596156	-0.190412198314905	0.158457483802225	-0.433297498507171	0.16969863920433	-0.0691317575388735	0.29240036032877	0.355824077831448	0.032074401818755	-0.406324680056126	1	0.274929799125424	-0.341530238416108	-0.250976609652362	-0.372834273786514	-0.332617741206843	0.166636871431104	-0.0535332113167672	-0.778996783503102	-0.141221102788947	0.117301261439184	-0.454909946183542	0.285830368535773	0.068881233214048	-0.135181904662735	-0.335728172484792	0.176530640432731	0.609432098984002	-0.354954359762072	-0.617831436786338	-0.680370766534039	0.0900507405836637	0.385217582504022	-0.169558159205982	-0.0772847480344231	0.215276305030367	-0.570740930032532	0.178169290671417	0.287808208456715	-0.00610817096922208	-0.457068148907976	0.351769638096769	-0.0654940195612089	0.390191444630204	0.0422158359346916	-0.0973808971078088	-0.281317406843414	0.00333593622140744	-0.280748061153026
g__Collinsella	-0.373748536504218	0.146237852155032	0.66410790012092	0.119937720773543	0.246073137880629	-0.610153879771606	-0.485067534130244	0.371717541933746	-0.262990915591889	0.0447739412195847	0.0715489164078532	-0.0699307119242363	-0.0178248256627513	-0.324937040207687	0.228161104495	-0.672744105096117	0.457467630442716	-0.191065686947629	0.306404887959351	-0.146198386328952	-0.0377256472367637	0.492742838337605	0.373793608756102	0.00929646345842211	-0.206982667799015	-0.438895691906923	0.569280197229447	0.252644726678541	-0.659503504446396	-0.386000651166482	-0.102602573753932	-0.419591430572735	-0.155023146328823	-0.0464955709404271	0.366821782643874	-0.335331400282766	-0.0189145500012645	0.274929799125424	1	-0.179241591801793	-0.106691742771242	0.426318469269696	0.406883157305702	0.321686485205684	-0.11329949471959	-0.155118633862868	0.145026355386741	0.163992929520518	-0.245309752316099	0.146713951946029	0.301964158257476	0.029116592410675	-0.786679969217218	0.157852825157143	0.225114237201855	-0.470737676464794	-0.01204775541749	-0.092189570575616	-0.00425871872436236	0.267235064566282	0.146063848262536	-0.0643373119570606	0.288560826486373	0.140080837862087	-0.222578308619426	-0.024721864121808	0.336193175273598	-0.32131437833212	0.356384542284884	0.0802980759832242	0.218849300538995	0.0849053254404238	-0.238578079937584	0.143771314397401	-0.207379138913191	-0.390674799851172
g__Dialister	0.00143306352620205	-0.241293230433836	-0.108883807210375	-0.492656083746311	0.140511993951092	-0.111422596957993	0.058496745242329	0.0457669450181859	-0.00571852938233328	-0.348003816810498	-0.28975441935195	-0.356840095797461	-0.161177370562759	-0.435339245349824	-0.231479001327322	-0.101416768777608	0.217651735625185	-0.0774246899841061	0.151133540644005	0.227540461729349	0.350157165197331	0.0971904484049919	0.546970756798617	0.200613349446305	0.362268445621633	0.251465976543536	-0.021951541044678	-0.0148609653882915	-0.0391924390384836	0.109144882577156	-0.0259566582516354	-0.335487271051355	-0.401938426113985	-0.433450192082386	-0.483773562753805	0.128157894689577	0.595174900930308	-0.341530238416108	-0.179241591801793	1	-0.295699033074442	0.300160817888821	0.453298662358164	-0.0488054737461799	-0.22874351111205	0.386052077891832	0.251032073390377	-0.330671491285049	-0.284711275062043	0.129079519042652	-0.233517835830966	0.199826728781524	0.0668596889645846	-0.372244923876316	-0.167408054652221	0.205616075929925	0.219719001360949	0.484995934941534	-0.604086706362009	-0.17081002720386	0.235396679827186	-0.595169308561921	0.471568700292431	0.635821622625694	-0.140833692194905	0.399002583624484	0.0963386112225937	0.425844681313895	0.183975924600411	0.0308775802406809	-0.369532324617068	-0.0306317922127658	0.27179608351627	0.186284740338754	0.189404588022187	0.0637556994212055
g__Rothia	-0.444482878443389	-0.303464419719168	-0.267118903433604	-0.0404442208266589	-0.173607516264548	0.0748804306710516	0.0706663799166362	0.0843921871485269	0.104670764484765	-0.185534380036995	0.0188318424211846	0.00995037820336791	-0.0928645081709869	-0.0595635625604488	-0.344818751159922	0.471305884550287	0.27378858286685	-0.202015459292671	-0.575041380568622	0.426077109659711	0.201696527830469	0.116533702424339	-0.0570971871994678	-0.188183738856825	-0.14165374329926	0.067347965847735	0.372681971046131	0.265816660359136	0.602034139666821	0.209163207660177	0.436181823807683	0.0861136098044308	-0.113768735668423	0.362019526694221	0.152943454979415	0.141878050858853	-0.396217788030905	-0.250976609652362	-0.106691742771242	-0.295699033074442	1	0.0185132048368729	-0.162650120180875	0.0256447470482332	0.297448839833452	0.0720882460342555	-0.0941294717491108	0.454192779205937	0.347620817532987	0.0543045053003206	0.115773777867863	-0.078578478724234	0.298327153267272	0.273492391070934	-0.40888813805812	0.487770168161475	0.484675937371634	0.208989004241916	0.527380487203561	0.0588718649623279	-0.168804492958812	0.420557644223886	-0.586937015844261	-0.0377886002662872	-0.00243022671388651	-0.452427374824732	-0.101593638442729	-0.4369338781817	-0.590182808287733	-0.43386131095181	0.0664184817129063	-0.215560078297906	0.0188400855480695	-0.394410649285262	0.0281442236869309	0.167633096735278
g__Chryseobacterium	-0.088997250587848	0.450312660990986	-0.0289975772757186	-0.704775826017275	0.30793677267637	-0.0439087089810381	-0.41650909657538	-0.065119051199293	-0.395091871256369	0.454686627048002	-0.556652916561492	0.00317769433317296	-0.469793167219952	0.0114211018718474	-0.163066546729779	-0.481502980411272	0.501169016853387	-0.538356990061791	0.16214477810172	-0.158687831932353	-0.249767638457991	0.709177866914874	0.850266929157014	0.238623204491729	0.17775216375861	0.229363944845308	0.154428563122028	0.0351938240701081	-0.401917127013897	-0.620314852766737	-0.121954170141051	-0.0555488016669905	0.00380184059767869	-0.536346190133694	-0.462566172398587	-0.421173622401526	0.429647685799389	-0.372834273786514	0.426318469269696	0.300160817888821	0.0185132048368729	1	0.860100695530538	0.224467345917257	-0.181315227107982	0.413638104238213	0.328304903084931	-0.23865839346044	0.0648482118790241	-0.220423117449803	-0.173810317350128	-0.401443724162758	-0.050163446292955	-0.343532041177112	0.180180834968707	-0.261577480759965	0.118474403621491	0.490851319865328	-0.239461544944389	-0.342514181370405	0.358058556678608	-0.167177301277404	0.380403751474309	0.714188699487544	0.0319644082723321	-0.0224244442454794	0.624983126779828	-0.0501338924975105	0.119211742988721	0.367965350836031	-0.360955442094557	0.365099030275417	0.255980305227826	0.164999857377532	-0.118955772594536	-0.00803677221407036
g__Pedobacter	-0.0300007584456273	0.408994463812044	0.0591728448087023	-0.67534319838781	0.353568641152469	-0.063160564942181	-0.355067472869882	-0.0140809272662804	-0.396368797415652	0.349898144175572	-0.528836606899407	-0.0792306184214607	-0.415596452632803	-0.132846219279518	-0.166199169894832	-0.507043460786841	0.538397958848164	-0.499713873438093	0.182787407244688	-0.100250383156162	-0.177454563410543	0.686641743430129	0.901627158493573	0.288704590507812	0.283238740424664	0.283714916608249	0.182669925922447	0.0700555285893508	-0.507076829583037	-0.578466213613958	-0.0613562731222967	-0.234509678597081	-0.0545407204780793	-0.573161899176317	-0.431092790239968	-0.382620831146727	0.442436096262232	-0.332617741206843	0.406883157305702	0.453298662358164	-0.162650120180875	0.860100695530538	1	0.213546614800952	-0.189010267460793	0.433559246649053	0.394314214778838	-0.228426268936528	0.00573058779407938	-0.180563454057113	-0.07515032526596	-0.24622935972574	-0.168468524494753	-0.353017248936622	0.161184795879592	-0.307419367276852	0.179077391727631	0.464827299905346	-0.286745106304634	-0.348551559029905	0.4333471528239	-0.282294444246735	0.547010022930175	0.692160672245073	-0.0769368691434217	0.0848881540385366	0.560392091044099	0.134768745519457	0.241668879945198	0.43964054425517	-0.345110518679695	0.341060626312482	0.185370309383979	0.414485910478736	-0.1411648060794	0.0405455044324
g__Enterococcus	-0.25179086990434	0.133558865096505	-0.0398789974091766	-0.186212291539407	-0.427077929510742	-0.0233626964854151	-0.412021792415433	-0.214357011463593	-0.168317110222923	-0.176914686123064	-0.250815248847086	0.0574787786173643	-0.165140510371864	0.0100031374955137	-0.245127294361996	-0.0551219931356476	0.441088686587594	-0.060957497970486	0.439918591487726	0.339173724701467	-0.334799049342262	0.415921747608042	0.205047044700967	-0.0699526538054655	-0.198479079460112	0.0471904571602738	0.367452480629869	0.515393755022729	-0.224154118383834	-0.159842460819317	0.205714438084149	-0.299176811877238	-0.0381558885863183	0.127214724077151	-0.137718673946527	0.30368949602539	-0.286624297819554	0.166636871431104	0.321686485205684	-0.0488054737461799	0.0256447470482332	0.224467345917257	0.213546614800952	1	0.595989545558764	-0.437382001189946	-0.457462264545988	0.503480799921719	-0.62643945203662	0.603283932883775	0.141070971610589	-0.228161214294399	-0.418909939226967	0.247264938053004	-0.0597005943128967	-0.0467287737812242	-0.220082151628239	-0.387861091136208	0.254950596578997	0.37000263410144	-0.442800398614878	0.255760690647914	-0.095743422479599	0.0145977303711578	-0.417134709925944	0.25586531037225	0.443590226499724	-0.411803747000629	0.177833701880464	0.468709113047821	0.0703590307107391	0.379944040023912	0.413476193285164	-0.252454231256613	-0.4079401484838	-0.149446877580286
g__Mycobacterium	-0.121453681033894	-0.0220292620261217	-0.365846527118568	-0.0149846353951288	-0.683450767310881	0.375930734673114	-0.335657993824279	-0.510610466655827	-0.1925229852502	-0.193607152415018	-0.224928108325357	0.309244901600867	-0.283080774384245	0.0442042171279757	-0.284335356762045	0.516311534887901	0.379431285340294	-0.120944870894895	0.0433762992100067	0.429098987525759	-0.250285796731016	0.232350224088741	-0.220089187079234	-0.523829597392035	-0.477202595063022	0.158292283953432	0.181428830032807	0.711992370608995	0.257280814286977	0.189085854887986	0.627266869762764	-0.122074708358102	0.0791019913537857	0.481662297842527	0.0260486204536628	0.702582753001835	-0.409368655696	-0.0535332113167672	-0.11329949471959	-0.22874351111205	0.297448839833452	-0.181315227107982	-0.189010267460793	0.595989545558764	1	-0.296666586363052	-0.642193346491705	0.703988092684323	-0.247489220818795	0.616606146360919	0.238321877659197	0.148272806883607	-0.0844291650484789	0.382793269115937	-0.56356185843034	0.304008175279167	0.0530743600842239	-0.39560735851812	0.498806466873854	0.478560288670853	-0.655199089583908	0.626184886690329	-0.572724912389457	-0.259767523856975	-0.412367206398207	0.0260676926525308	0.0101223742030335	-0.165330389221603	-0.246802786262835	0.327741782873142	0.298371959642295	0.182557050071577	0.306164570141164	-0.352951285537384	-0.299271405375647	-0.0263312537989498
g__Enterobacter	0.153436936240506	0.0428835897732357	-0.211404236541403	-0.648886313540166	0.398705564693838	0.240748499937686	-0.139611139783298	-0.197416502911531	-0.257723274982962	0.329857008505389	-0.541390406347223	0.0300874658619855	-0.553142168821686	-0.183489249157241	-0.142226230591125	-0.0590800325156817	0.326268242373124	-0.656567137870073	-0.29236427926704	-0.171069859906951	0.160169895091738	0.38231991782763	0.541648729771546	0.0655455815518712	0.0786838983172558	0.453730226425779	-0.234266574193046	0.000629953801479363	0.000977620608197298	-0.17986331032207	0.16599044524495	-0.0295770761971877	-0.0248681181092476	-0.325644092428482	-0.29742823762418	-0.239394727404393	0.640298970682873	-0.778996783503102	-0.155118633862868	0.386052077891832	0.0720882460342555	0.413638104238213	0.433559246649053	-0.437382001189946	-0.296666586363052	1	0.564888752632223	-0.392218749196314	0.609950801113097	-0.43715335237339	-0.0245426353940516	0.132599198813471	0.427675016793529	-0.257205621327528	-0.306330766768792	0.199022785300452	0.532781737880984	0.72917397080408	-0.326212935819849	-0.586397186796778	0.549313529870913	-0.141837904028719	0.122309390132352	0.641582945974374	0.226784332203074	-0.28838609278639	-0.106356974006	0.557155226239926	-0.248074737239165	0.000766388034124454	-0.306183290234812	-0.246642668845751	-0.168110552664282	0.474583693550166	0.22318970101098	0.0890058071995665
g__Anaerostipes	-0.132085037528821	0.168461820223182	0.392176442671895	-0.210327863542922	0.893378271023115	-0.379339822629611	0.216720995060732	0.439437275840425	0.251466922062787	0.354930991854816	-0.0451527910019082	-0.364388702318055	-0.013021331709087	-0.0321172786427672	-0.0708426951795053	-0.425345218543974	0.083166302492746	-0.223515744837703	-0.262848104454236	-0.149323045973702	0.322495346227513	0.262438901533113	0.400447873004511	0.611681830442221	0.482934833432914	0.112328508244197	-0.125720566917944	-0.434371709456914	-0.278468924308405	-0.318085990036442	-0.19765918514152	0.161351044555593	-0.260831464819748	-0.204777275161978	-0.0550140401669273	-0.533591101879919	0.478141510217021	-0.141221102788947	0.145026355386741	0.251032073390377	-0.0941294717491108	0.328304903084931	0.394314214778838	-0.457462264545988	-0.642193346491705	0.564888752632223	1	-0.583135559418349	0.467157126889569	-0.456148446869068	-0.000217385814512135	-0.0719625718373338	0.183147460418083	-0.153118729706371	0.300655088748807	-0.18467122142667	0.144472525576358	0.392214780899127	-0.324960471739769	-0.550880658991473	0.823502389452293	-0.346939228911832	0.523793707359878	0.304351628929981	0.514833351523099	-0.351657580344573	-0.0753760103616317	0.186348751659003	-0.0514584404514862	-0.198040037542528	-0.101398251867375	-0.405529191849747	-0.468841816433314	0.33177678443968	0.151336875261334	-0.30857818639081
g__Herbaspirillum	-0.273183853998094	-0.163846528810543	-0.0456273678268051	0.224164163582139	-0.55058826556594	0.0303434706201554	-0.309047488816926	-0.163826274531621	-0.0939357319728572	-0.34658255760605	0.0802989644044196	0.126958755794969	-0.0416900569307922	-0.18664265249318	-0.218551797072959	0.372111032808983	0.366487580143893	-0.0308920317009132	-0.036713077631471	0.485337908263414	-0.00471915557402417	0.173341617720959	-0.241503750735415	-0.455836542546902	-0.516690011031717	-0.108440780885366	0.447813826123025	0.632140727259201	0.246059128325105	0.327932190011394	0.558554315952394	-0.274137214309854	-0.0534541708841583	0.611840577330781	0.331914877013547	0.541185892200816	-0.468439126937297	0.117301261439184	0.163992929520518	-0.330671491285049	0.454192779205937	-0.23865839346044	-0.228426268936528	0.503480799921719	0.703988092684323	-0.392218749196314	-0.583135559418349	1	-0.286764696354136	0.592810672689017	0.441338485530982	0.309777740073654	-0.323809085325464	0.611823614365266	-0.455116984271774	0.265064102442678	0.177395522487288	-0.350682441949972	0.599175844318947	0.559221524894242	-0.595182295396845	0.619769073752708	-0.547941350024592	-0.364094528550533	-0.405333930216383	-0.0899313398168876	-0.0127427365648242	-0.298325738817974	-0.201967844335533	0.0128535427352591	0.421451575107359	0.00602112002774522	0.0609236648151218	-0.357956685789169	-0.227554350674126	-0.0882552539906973
g__Acinetobacter	-0.23248978899749	-0.0554947776854626	-0.0983906572876527	-0.106905342633144	0.438997158571743	0.237763659547505	0.0401485359755974	-0.0182522657191342	0.206784241621269	0.427205451993809	-0.139704109005004	0.261698550232926	-0.259986312615021	0.289192863979801	0.0640549989342572	0.101191420592567	0.0573722372716262	-0.407080153574043	-0.520098649555029	-0.196015194364586	0.1683661309642	0.101603871319523	0.0288613606777906	0.170314360441169	0.0420058589619859	-0.0147680219435065	-0.290645260322831	-0.137318418363858	0.134306559688897	-0.22384160813262	0.155611903426921	0.442472486906073	0.193135063167527	0.00838631344874234	0.239582239590498	-0.406055619760358	0.101619371004753	-0.454909946183542	-0.245309752316099	-0.284711275062043	0.347620817532987	0.0648482118790241	0.00573058779407938	-0.62643945203662	-0.247489220818795	0.609950801113097	0.467157126889569	-0.286764696354136	1	-0.593552587893278	0.0553354767087583	-0.0241277204116452	0.439164472339785	0.0513587930466982	-0.120196907352112	0.0361479592533631	0.280863853095521	0.335293756285095	0.0821616321367948	-0.444033840232661	0.443258819501867	0.145824694045299	-0.217050423699114	0.02063898146534	0.364975837842627	-0.686500177190427	-0.408852786797689	0.197924646814747	-0.421680120731606	-0.274288701298447	0.0105563284086003	-0.455481715816585	-0.434123527616685	0.222756849792748	-0.159140842456304	0.0123669279031102
g__Cloacibacterium	-0.288948776529349	-0.238997737416308	0.0829445073078651	0.190000849500437	-0.402375507530551	-0.21034990745223	-0.178782447496765	-0.0320058273335385	0.101918472203489	-0.634180310222287	0.0653168413105821	-0.276973875986153	0.0302588889867027	-0.366929697840163	-0.238754743754739	0.195964567254301	0.294026086366093	0.168484034955515	0.206298990936352	0.555782861145096	0.174526932385945	0.0424255084540751	-0.163578817170623	-0.206059042593335	-0.27258997503199	-0.118876848666165	0.322315452548311	0.571935325754438	0.0745108478520191	0.365958218740155	0.38278339081074	-0.512170136884884	-0.401942288790125	0.488858247020515	0.0721716197003234	0.719578020604878	-0.271259168803507	0.285830368535773	0.146713951946029	0.129079519042652	0.0543045053003206	-0.220423117449803	-0.180563454057113	0.603283932883775	0.616606146360919	-0.43715335237339	-0.456148446869068	0.592810672689017	-0.593552587893278	1	0.28539152468263	0.273401266257352	-0.403761762828074	0.305912153097659	-0.308545310485259	0.179190563793221	-0.00604448554485333	-0.440250959217708	0.168875660905883	0.658343295995108	-0.48324652833931	0.122667511290823	-0.0682940250041201	-0.207327694599103	-0.396938592691461	0.345587828437043	-0.0396495533016225	-0.191732303907391	0.00609105240991398	0.0193276253004351	0.299517120424494	0.0364736224596188	0.127976762851031	-0.334247485350211	-0.218632391986715	-0.232605776266381
