	g__Acidaminococcus	g__Acinetobacter	g__Actinobacillus	g__Actinomyces	g__Aggregatibacter	g__Akkermansia	g__Alistipes	g__Allobaculum	g__Anaerostipes	g__Anaerotruncus	g__Atopobium	g__Bacteroides	g__Bifidobacterium	g__Bilophila	g__Blautia	g__Butyricicoccus	g__Butyricimonas	g__Candidatus Solibacter	g__Christensenella	g__Clostridium	g__Collinsella	g__Coprococcus	g__Corynebacterium	g__Cronobacter	g__Delftia	g__Desulfovibrio	g__Dialister	g__Dorea	g__Eggerthella	g__Eikenella	g__Enterobacter	g__Enterococcus	g__Erwinia	g__Escherichia	g__Eubacterium	g__Faecalibacterium	g__Fusobacterium	g__Gemella	g__Granulicatella	g__Haemophilus	g__Holdemania	g__Kingella	g__Klebsiella	g__Lachnospira	g__Lactobacillus	g__Leptotrichia	g__Leuconostoc	g__Megamonas	g__Megasphaera	g__Mogibacterium	g__Morganella	g__Neisseria	g__Nitrosotalea	g__Odoribacter	g__Oribacterium	g__Oscillospira	g__Parabacteroides	g__Paraprevotella	g__Parvimonas	g__Peptostreptococcus	g__Phascolarctobacterium	g__Plesiomonas	g__Prevotella	g__Proteus	g__Pseudomonas	g__Pseudoramibacter_Eubacterium	g__Roseburia	g__Ruminococcus	g__Sarcina	g__Selenomonas	g__Serratia	g__Shigella	g__SMB53	g__Sphingomonas	g__Streptococcus	g__Sutterella	g__Turicibacter	g__Veillonella	g__Weissella	g__Zea
g__Leuconostoc	0.0891746318439993	0.212034392072939	-0.154237832551715	0.147491690796606	-0.203388640894122	-0.184445024026721	0.0742081309303075	0.138331187739593	-0.303064728638298	-0.0198780872031359	0.0629048166796736	-0.305255748116267	-0.0914419291114269	-0.0370849599929175	0.0765655017670447	-0.0061803576380599	-0.0784136601548315	-0.104253913394092	0.151573147491805	0.182898152502198	-0.153550015337669	-0.276974672030044	0.172366570400702	-0.0266048785874098	0.300174684991307	-0.106282669030002	0.173028426240964	0.0665589043791912	-0.00400400142972861	-0.0987617377984585	-0.307577967596238	0.255162182856501	-0.231476459089256	0.240301215285436	0.178283957184678	0.0203189156587907	-0.306360285374972	-0.0216742918305698	0.21397764225138	-0.290614767053263	0.162134416168329	0.183298514539766	-0.287008986751218	0.0646815158312836	0.058989708859767	0.292615654805009	1	-0.0735506094028075	0.0184645452115705	0.114873689219321	0.124683708875126	0.151341850074066	0.021355412970616	-0.199084042568281	-0.00487870617725018	-0.235643559052373	-0.0260181310989889	0.131225984403136	-0.184819681161223	-0.227273989505245	-0.249044154376467	-0.135897607026678	0.190459216926606	-0.188975827748604	0.270748842707485	0.0446579596159418	-0.100317666697261	0.00565284013341074	-0.135867463766827	-0.0847115391714175	0.117973118008563	0.416947606005474	-0.173511334583735	0.332922321167376	0.350270831124706	-0.207987126328682	-0.223478632288392	-0.0634837751405216	0.456968407021178	0.430739153875069
g__Megamonas	0.339247746766208	-0.334562027539691	0.0125657223827733	-0.236269421675793	0.016147229918406	0.0200002836971647	0.0044105674301478	0.0613483927301035	-0.0169120513234726	-0.293356006314916	-0.0665423998875777	0.226989945855975	-0.0193327439883277	0.317997675425194	-0.133786244676785	-0.0998654402868571	0.209326749484141	-0.2276647314006	0.0255856243685876	0.259669393287512	0.337984222190466	0.0877165969247851	-0.304104494533268	0.0575280982143978	-0.145257759628259	0.213617748821187	-0.115860623977782	-0.334074460180111	-0.346445667783889	-0.178742904541422	0.135290222306071	-0.405380625988827	-0.079195724232454	-0.285037339039868	-0.453574784082991	0.0399762527222362	0.312766113388345	0.0894247646128515	0.146012457965813	0.24276999928336	-0.200419139586573	-0.142459838617063	0.15758289879741	-0.0678123669015781	0.202678255773424	0.304910666515968	-0.0735506094028075	1	0.682563356756898	-0.0302513350141307	-0.00755603577790877	-0.0228767608047695	0.243118239582453	0.155575605512489	0.153576404192457	-0.198707014537262	0.279221855444136	0.0145615037841172	0.107750929666371	0.135660214899556	0.151040736765365	-0.13902335761635	0.421752302977987	-0.0831461006904235	-0.30519163210904	-0.272075065158503	0.0613414501102178	-0.307242156466033	0.0864861018908799	0.111753512125975	0.0167396419857757	-0.129776871870006	0.0782037387963917	-0.163881553683325	-0.0350163020250032	0.177146121349805	-0.0103913806025989	0.122805373943134	-0.204770404922158	-0.289710226213334
g__Megasphaera	0.507819468426643	-0.141686583336396	-0.076558006901557	-0.0885977274012012	-0.110285203853327	-0.138047017566061	-0.196540925342403	0.230720666447356	0.00125884808690818	-0.352809044168645	0.0470549585305971	0.29054615585996	0.0252108562032779	0.318083964451168	-0.163707309399113	-0.103866188895203	-0.0777227969897256	-0.0750281398837511	-0.165113032712193	0.452926671225487	0.291159757357029	-0.00870646265243079	-0.0885303893539377	0.020087729363044	0.0423840592226609	0.514728385880676	-0.0602604632218297	-0.316935062626066	-0.15543323943805	-0.245514015987523	0.157473816903547	-0.104352917804413	0.0716106267467543	-0.00692199462757375	-0.64431770182934	-0.0506728307320964	0.092850079197184	-0.139710127863213	0.160581746997143	0.0129855101378253	-0.181013725309475	-0.0263692283630049	0.286362338557507	-0.298418114066965	0.266913945215555	-0.0974345402229999	0.0184645452115705	0.682563356756898	1	0.13644332246966	0.169023717945055	0.133521971686836	0.347346230130401	0.0324229808854737	0.153786147347918	-0.19480572721126	0.468496354845969	-0.144602439359598	-0.150763303315475	0.0215389230111914	0.21192142124933	0.0716455734648929	0.193262467427755	0.241995771925794	-0.0946197030372544	-0.174095531577355	-0.126499980882306	-0.152797480788862	-0.220006806254518	0.0637156978167303	0.123784112725625	0.0375334396115855	-0.162103148828804	0.155802728813815	-0.120479212617317	0.0220913181103594	-0.276031385767735	-0.0629092280800685	-0.0382067401741709	-0.0973016168465877
g__Mogibacterium	-0.0414111077879606	0.0400164039180818	0.00461784264633982	0.337098917722307	-0.0226647998664027	0.0470585179157919	-0.0214498741709834	-0.146025060924076	-0.177253955159585	-0.306930408715429	0.420919288875149	0.101247318072101	0.0175307505263457	0.0718420904919851	-0.352767707277779	-0.0410030949337977	-0.244981174524362	-0.104597661929827	-0.227715326825257	0.190735867977728	-0.336364380597278	-0.350188406508197	0.241636572530979	-0.075473686982377	0.176753940744263	0.298434633215918	0.0463264275737077	-0.22545977846454	0.224412218354764	0.110592996339154	0.0569538200965082	0.219117547461039	0.00228526142095484	0.162723521930268	0.0737415590798982	-0.00786353936460708	0.0813149168910664	0.0113053985238695	0.229893539271858	-0.0720603513433936	-0.0718226992294057	-0.0724274275898315	0.092449279246292	-0.396851129846853	-0.166471066560357	-0.153552392213094	0.114873689219321	-0.0302513350141307	0.13644332246966	1	0.172134647160755	0.0859201015938536	0.0561045899994359	-0.204476175532086	0.3644282843591	-0.286480366682849	0.214738912161715	-0.181724955796986	0.117336607106866	0.136117092181056	-0.259255258601358	-0.15801878484415	-0.120652346737362	0.129581099617195	-0.0182838548098708	0.125012864517223	-0.435896147687995	0.312742653565774	-0.0318601015721031	-0.136163546237286	-0.151774924643055	0.350480158629778	0.253387960335909	0.134128418301541	0.28538096932851	-0.186315230334642	0.137953690784852	-0.114532374199869	0.269992841782564	0.234096118180395
g__Morganella	-0.114782237974737	0.0653769545597364	0.189549760085978	0.26379885607761	-0.110931893462662	-0.22724306154008	-0.285779969643494	0.431585042116369	-0.198150224912078	-0.224843540222141	0.548899591054521	-0.0964183246347439	-0.0383863559547442	-0.0851630929388908	-0.510112379271001	-0.109039117760459	-0.535393498501692	-0.246863469206091	-0.346255924155193	-0.150525426203881	-0.0441256875869848	-0.55020365750578	-0.128427337869213	0.0047067333792236	0.158566006404119	0.251099873194902	0.0667249831861191	-0.238866399684048	-0.261630510426353	-0.0097502454080666	-0.00231142835383285	0.241617364559291	-0.125781693236595	0.212967098685079	0.0302332097592248	0.0294233253012562	-0.00280207727240713	0.00971258361529788	0.40772483218404	0.305679893544269	-0.290085745482271	0.277439503858015	0.0542356068302901	-0.286425822765354	0.323747310956513	0.121429511175436	0.124683708875126	-0.00755603577790877	0.169023717945055	0.172134647160755	1	-0.0597332049833564	0.244765695255846	-0.100759039603122	0.0600681125784274	-0.535698435340803	0.0593551991736573	-0.477948167143828	0.0760476636119124	0.130365293568622	-0.0338103887448659	-0.135724335567429	0.0154742157345946	0.184029815576015	0.0365144938865666	-0.00720449113022016	-0.229416200807012	-0.0446480629507791	-0.069764028863563	0.126075090930101	0.566267126883067	0.379229447255121	0.0769230518105172	0.285144786321684	0.284879127989755	0.136669014247502	-0.0953340852698621	0.312999176699151	0.323034307166659	0.0844049855240449
g__Neisseria	0.304613813906984	0.251174132303356	-0.154170155935438	0.194684944718311	-0.109786680243783	0.190895039901514	-0.125867523007101	0.206792595839157	-0.124434899897736	-0.24056402594506	0.171649874206472	-0.0554562040754723	-0.149027423135518	-0.0235676491334097	0.224106883506443	-0.0107075932563187	-0.300484332146606	-0.0132885944945554	-0.149072654629935	0.345944092697852	-0.0551353066663832	-0.0964550567138401	0.415260539376808	0.00394467515540595	0.0818548842518856	-0.166329972650105	0.297151818500448	0.071077789030844	0.038337221343601	-0.084030477591035	-0.104617408474016	0.164714429144838	-0.0611336971715661	0.0936351542777835	-0.0918786045765238	-0.284021204715564	0.0813783166123179	0.0372914717798166	0.0819037164077908	-0.0361464987950395	-0.248187428646928	-0.0527821755375566	-0.0562330426495041	-0.161172303384061	-0.304316980947612	0.161322092466379	0.151341850074066	-0.0228767608047695	0.133521971686836	0.0859201015938536	-0.0597332049833564	1	0.0186820555707045	-0.216672928805449	0.208931505657182	0.0954117544179527	0.00827357925918441	-0.226263467283441	-0.0264070307748458	-0.143717439632306	-0.273469528536739	-0.118311045464055	0.233683446321522	-0.28428403546427	0.271880164648749	0.0989939356666414	-0.0101090293189935	-0.166193784566057	0.192931381299589	0.0691478074515221	-0.0295699459155312	0.306585676355023	-0.15101097767978	0.0639822369322961	-0.0264304002749704	-0.377508426483832	0.0554122156713512	-0.0359774750162755	0.333777443409246	0.390657635946305
g__Nitrosotalea	0.288502923865036	-0.0500411119351462	-0.16875748016242	0.0944459950003016	-0.146286164154043	0.01155365359248	-0.355766046515123	0.24983294234717	-0.0596878420243696	-0.268815436309599	0.0358781911319577	0.178633693977417	0.39065267824581	-0.0165342952073875	-0.0416573281104279	0.186840788792149	-0.305264170373482	-0.0393806555759616	-0.288574367423173	0.115624662049147	0.044185630470131	0.0850563129892648	-0.192229566105661	0.198511978354236	0.0946083866158916	0.198182914965288	0.0399372450858644	-0.213908425896826	-0.101633058170519	-0.1360418933357	0.00803118869250759	0.0888163447839998	0.0711754033003833	0.00934077265041145	-0.302171347813044	-0.306789924460631	0.0743081073164824	0.00397797898176568	-0.0147563459851782	0.105052371947763	-0.407218447273794	0.0353619396083285	0.0714044454774124	-0.0528725105021671	0.427188979522374	0.109494439476575	0.021355412970616	0.243118239582453	0.347346230130401	0.0561045899994359	0.244765695255846	0.0186820555707045	1	-0.158432864404099	-0.0154281662269948	-0.248302140909519	0.193291868937093	-0.467998638520546	-0.149141855530775	0.106210900329612	-0.0914826975628047	-0.1735160543114	0.0131486638604925	-0.103275565941041	-0.0670857619508661	-0.233206402084139	0.144963028473907	-0.18689985888866	-0.047965498957708	0.189218911705427	0.125166416244054	0.170475059940168	-0.106381476890599	-0.0317006747189072	-0.199542282006768	0.226251268398128	-0.0237156634631061	0.120170325221852	0.0826073302943664	-0.0308245024963379
g__Odoribacter	0.0105778355850645	-0.0352429228327014	0.0835907868088251	-0.308369834792704	0.482236277531283	-0.340701355968863	0.460823164344274	-0.0871564718187947	-0.214578092107653	0.469920416210598	-0.389883403328051	0.336563875495211	-0.00978100877994501	0.590245272105201	0.0609288431260616	-0.423461268139654	0.217321688690895	-0.165443608685813	0.296416624665095	-0.392010699392617	0.0669479710609146	0.131430232366874	-0.382103315777611	0.0304246571299704	-0.18065185377251	-0.03677773771641	-0.260660209236572	0.0565327611949537	0.0501848525861196	0.274800330364478	0.118636275897076	-0.434310312049584	-0.0366638068109168	-0.402227567920639	-0.0725367230669401	0.147186995065803	-0.128374282251598	0.187736937264323	-0.00238469765158752	0.287716879282291	0.264413671724213	-0.054041377224654	-0.0812303447112886	0.059453870294324	0.00852166898141982	-0.0691831626879176	-0.199084042568281	0.155575605512489	0.0324229808854737	-0.204476175532086	-0.100759039603122	-0.216672928805449	-0.158432864404099	1	0.13578990428706	0.385389665021889	0.311502582412408	0.300052410129482	0.382554177754099	0.447226880273431	0.613868764424535	0.0641460075742796	-0.153469519349395	-0.0255444369797346	-0.0308079712844246	0.142213638651123	0.0809333726612245	-0.080508479699192	-0.181931029208426	-0.00685436370495207	-0.389116401473688	-0.340919507138	-0.214120519480527	-0.157433863677876	-0.212520984546698	0.161863868478198	-0.242755390159557	-0.169346302519609	-0.506855080246807	-0.500276513502299
g__Oribacterium	0.0126347119567273	-0.039353087102697	-0.0514134258850334	0.210129862884588	0.295894485748059	-0.096945011886387	0.27275335753561	-0.04855003143691	-0.406567690183715	-0.301685083203042	0.325725255420778	-0.00955582927613026	-0.214698306274688	0.373349998823818	-0.142606923733479	-0.146178667429402	-0.047114730049415	-0.0710644989872931	-0.239673464437804	0.149655421933175	-0.299078083950338	-0.147171364344341	0.203100167162295	-0.247143005290524	-0.00133264206118049	-0.0202888972219949	0.0431204383073392	-0.0456729751718297	0.278108483939426	0.0354656068942642	0.0528854800812932	-0.155250742737291	-0.066332038538834	0.0983543507772859	-0.211119850158334	-0.198806252602251	0.187119231475813	0.243869216108284	0.388997055279625	-0.0535581124825233	0.0308772670710991	-0.202787137182416	0.0408588730568826	-0.460717833751045	-0.210187728407592	-0.0329145600209399	-0.00487870617725018	0.153576404192457	0.153786147347918	0.3644282843591	0.0600681125784274	0.208931505657182	-0.0154281662269948	0.13578990428706	1	-0.0113414853853441	0.221710017434234	0.0570952107197042	0.275262062289173	0.175414396904148	-0.00382310280603079	-0.0344915518868093	-0.19383741929869	0.00417169273476952	-0.0352237846564859	0.141613839793971	-0.419563067986173	-0.038656326556979	0.0503735166288106	0.0621374238108799	-0.183138780121127	0.112010640998593	-0.0501441431529958	-0.0140928744527074	0.316691261679867	-0.313543326901614	0.0356611067129341	-0.171463263988325	0.0403769778504875	0.110989177970678
g__Oscillospira	-0.0044230854027448	-0.169902361054078	0.00910699115404427	-0.169816199736201	0.129380928353807	0.0792234351546038	0.22118594319152	-0.238604778794304	0.290860180776907	0.341486260382412	-0.361086325317122	0.312144432906681	0.166620351736095	0.278364053406524	0.612932525889308	0.158148692816346	0.208525578252853	0.146006678772346	0.229870083131429	-0.0386146217695812	0.119858584600807	0.569441534632914	0.0556302293674784	-0.266526772901764	-0.290247905478592	-0.144421811041238	0.275575141365212	0.581215627894567	0.208261853715497	-0.105917404549843	-0.00995646701640219	-0.128435543541927	0.119823766483233	-0.362123301494238	0.191072682324524	0.209403568751705	-0.260513560750739	-0.22624463741092	-0.333896162044717	-0.093922770924535	0.346420672552306	-0.388903157553039	-0.0745355814219424	0.370528493323379	-0.283354939224778	-0.142331283148299	-0.235643559052373	-0.198707014537262	-0.19480572721126	-0.286480366682849	-0.535698435340803	0.0954117544179527	-0.248302140909519	0.385389665021889	-0.0113414853853441	1	0.0214642867381882	0.254290275721662	-0.00488355058319376	0.0874798592948164	0.297539144660207	-0.00370413402508157	-0.158251306926818	-0.0448900936916082	-0.150109843807611	0.0704250584856781	0.470406767998841	0.281068282063306	0.119036869235949	-0.269956406571444	-0.458343853721274	-0.433612307361722	-0.145547909580042	-0.296421255170021	-0.317582077814544	-0.173139410028436	0.123716202326362	-0.216203651002464	-0.493753193139374	-0.211576390571884
g__Parabacteroides	0.197030995983566	-0.186830557789772	0.0905484831972696	-0.278976398772664	0.0866410076044738	-0.488952327599494	0.15742812813943	-0.0169651105762955	-0.324478988263459	0.0161482746258962	-0.0926401512067931	0.716295314736012	0.205426422195867	0.571898171932009	-0.0658345185018498	0.036688993175636	0.0259975434968692	0.0682073749276979	0.0358523463319628	0.250297334792478	0.298371130951017	0.0197539031633753	-0.236860335174914	0.170565941272884	0.0348232911365793	0.255143092727367	-0.0572345338705316	0.00486357672333966	0.272277229898891	0.0394259008354354	-0.0728487723401762	-0.286636384943613	-0.261558619218278	-0.299589010523393	-0.202345454645321	0.0275268344853538	-0.151475366431724	-0.369755941027545	-0.186304097580705	-0.243811713232184	0.246387980330054	-0.232256141129755	-0.0698961307014076	-0.275834522120863	0.0707650206049983	-0.240695308141924	-0.0260181310989889	0.279221855444136	0.468496354845969	0.214738912161715	0.0593551991736573	0.00827357925918441	0.193291868937093	0.311502582412408	0.221710017434234	0.0214642867381882	1	0.00733933501565503	0.103606975903711	0.141045191982682	0.325888707404632	-0.00275009836315172	0.20426520585374	0.0292613401237077	-0.0244306400509534	0.137205181144353	-0.109582395959291	0.202390300514266	-0.375898417246425	0.206229759753329	-0.380156779718111	0.0321446754645262	-0.0376177295461887	0.0291492385105206	-0.21226214903951	-0.0935064120292021	-0.239174578577921	-0.32399468593499	-0.236434498408458	-0.290134556666491
g__Paraprevotella	-0.28370629087222	0.126807648268573	-0.107716485129906	-0.29432726728644	0.0730790598320843	-0.0178757615766702	0.547598026577907	-0.228002367433781	0.0488526055896215	0.42318740682958	-0.21421378696217	-0.143129689468215	-0.142969589010459	0.14844639590462	0.252930697096872	-0.282188402541237	0.464768636283224	0.0467259604983752	0.465897419103728	-0.235655380398906	0.00793697834806776	0.353278352407515	0.0791372467158592	-0.0369167637212886	-0.00315956662015022	0.0134619897615471	-0.378837205145753	0.131471745332792	-0.0784553483711926	-0.0460709255733425	0.218913535141749	-0.0659455805173753	0.134183806398939	0.0113234276576579	0.154067408404221	-0.00553201581322145	-0.260130474532434	0.0994450264431921	-0.0297131027284963	-0.192308051367009	0.37240063536467	-0.105298885963085	0.180458386461781	0.097130422812431	0.00740797850295656	-0.0899210145812236	0.131225984403136	0.0145615037841172	-0.144602439359598	-0.181724955796986	-0.477948167143828	-0.226263467283441	-0.467998638520546	0.300052410129482	0.0570952107197042	0.254290275721662	0.00733933501565503	1	-0.0734873249458797	-0.145590773693692	0.184961823649996	0.259559656363468	-0.0726615200288204	0.00876843864814413	0.0585263821231391	-0.096713371518171	0.149089009781923	0.0370221089513112	-0.236733557735068	-0.00740505355030636	-0.180220334516366	-0.245118873980863	-0.162051373085514	0.0910225616225295	0.288066083287637	-0.0968241411119086	-0.0739799558499909	-0.131773910773486	-0.147908171730795	-0.0640949178471515
g__Parvimonas	0.028726523608023	-0.311513882069725	0.543127333365367	-0.148343474724657	0.580910778311728	-0.137604736526976	0.429739894375585	-0.139096608235662	-0.248100768596632	0.10413141172004	-0.0392778188526576	0.256621833473929	-0.0473066682338098	0.348405880084557	-0.0909068225329407	-0.111610035371175	0.11563470129993	-0.167325900190808	0.0124264313542136	-0.28639065002148	-0.172300436444686	-0.125706160755983	-0.197499863731601	-0.0683905269226198	-0.192871752931109	-0.151781140437208	-0.126247249110376	-0.0113813973912322	0.31632736396303	0.452735112976181	-0.0725242467235974	-0.192043185146342	-0.291883817229218	-0.293933452243634	-0.0159954160147259	0.301505620158183	0.11710552913068	0.170525811002134	0.0138959052233573	0.38400363975911	0.193445686460291	-0.116440461964815	-0.135192093674294	-0.119204002676197	-0.354639210697966	0.00445499551847246	-0.184819681161223	0.107750929666371	-0.150763303315475	0.117336607106866	0.0760476636119124	-0.0264070307748458	-0.149141855530775	0.382554177754099	0.275262062289173	-0.00488355058319376	0.103606975903711	-0.0734873249458797	1	0.343254360524847	0.302552169629127	-0.139369586554138	0.101167356864147	-0.0801799830489307	-0.225346620279082	0.280951381225758	-0.310890486818497	-0.112750438432427	0.137018454822702	-0.149706613387504	-0.24005361931079	-0.155456855572678	0.269405801917776	-0.235066147929713	-0.165348314409218	0.280352816629339	0.199714297032456	-0.0829500823207018	-0.141001661737452	-0.140957263216007
g__Peptostreptococcus	-0.158345984144345	-0.127786145922441	0.131358671854294	-0.0408588320508733	0.379921194243346	-0.220976411450778	0.144745195525228	0.0305480220127123	-0.0401160741276428	-0.0217509537672416	-0.0777285478956815	0.189194552089653	-0.0314946363399288	0.284343758927237	-0.232269890106454	-0.196501824091365	0.0246933667737827	-0.196634163870254	0.0266512038370057	-0.389723750100219	-0.195818742572674	-0.140321110916637	-0.254442546076122	0.0510403411630397	-0.170244432986789	-0.0242812813962911	0.262769066362946	-0.180932776625436	-5.82195934296858e-05	0.178221495936117	0.174254653164732	-0.0560411935162014	-0.0712539682697356	-0.300548346218639	-0.0597487697080646	0.113587261400758	-0.134613867297531	0.318108148349661	0.0479267401386092	0.280741475044996	0.0294917050106084	-0.247869706967192	0.0264436927503395	-0.00187051050099046	-0.118741532539139	0.0864697098886873	-0.227273989505245	0.135660214899556	0.0215389230111914	0.136117092181056	0.130365293568622	-0.143717439632306	0.106210900329612	0.447226880273431	0.175414396904148	0.0874798592948164	0.141045191982682	-0.145590773693692	0.343254360524847	1	0.172026855386661	-0.245555287199156	-0.266114576256423	0.0111817707736084	0.00579070990514781	0.0839711880142122	0.048561774040547	-0.118288096889015	0.214108530026893	-0.069662839235526	-0.216947947346852	-0.102847801642626	0.0652802105499079	-0.149134571347337	-0.146883070950049	0.183800076397824	0.118760594786412	0.0447198346283173	-0.247966042702939	-0.22500840475894
g__Phascolarctobacterium	0.184560068263405	-0.25658981787756	0.240993142196177	-0.409236103260652	0.400933076429849	-0.263436738929709	0.320527682518508	-0.109252020520615	-0.10402738083482	0.36079388860313	-0.332691766918904	0.377092318170307	0.0617316507466524	0.569183704006974	0.109854503865912	-0.0198097643853949	0.238156103393467	0.113842364925068	0.137447869553378	-0.324034841257344	0.263068068790042	0.434543081650788	-0.430180591238582	-0.0225699070126044	-0.0884347540267306	0.145331617898076	-0.438721168657885	0.271422445858136	0.203174477359851	0.167236630440189	0.13175360102911	-0.331402413905824	0.0630156354289786	-0.399688431879497	-0.215385428385629	0.216039515632719	-0.172744910104413	-0.0973813993275076	-0.38001101433471	0.122387403433364	0.243574648010798	-0.01384922704117	-0.00757398612775075	-0.0883972322200053	0.0179951843726768	-0.319009241606648	-0.249044154376467	0.151040736765365	0.21192142124933	-0.259255258601358	-0.0338103887448659	-0.273469528536739	-0.0914826975628047	0.613868764424535	-0.00382310280603079	0.297539144660207	0.325888707404632	0.184961823649996	0.302552169629127	0.172026855386661	1	0.192211685936133	0.151333117889167	0.0258620197309857	-0.226802508034196	-0.125200072061233	-0.0790784978222345	-0.011809436357569	-0.269585238948542	-0.145775191258454	-0.216158132999577	-0.550635902110903	-0.0403341408620362	-0.104081464462946	-0.384087555144291	0.499580434372033	-0.228745766115366	-0.393472485499366	-0.616708904543985	-0.513586626742805
g__Plesiomonas	-0.0978052776594605	0.132517458533771	-0.112399874410446	-0.225874409759976	0.179930687885443	-0.119041111397053	-0.156048907666676	-0.00417497763210319	-0.0451658531726631	0.184126178824089	-0.168272072967676	-0.0601734241153247	-0.223196018440346	-0.103490772890403	-0.057528846402783	-0.0818569599942387	0.286651124581257	0.436940363508152	-0.13812750219991	0.0728946228385523	0.124568355751368	0.178241026255321	-0.0286205283691473	0.34873800692917	-0.201403465546726	-0.00701665446503439	-0.37423671349231	0.0667131623835741	0.109504127427578	0.357546773315291	0.338538599706843	-0.145708284569737	0.327786222357014	0.276717166874764	-0.167263476594835	-0.450235587245394	0.250330032073591	-0.0229290282473128	-0.201029836521487	0.0916483927333094	0.0796868481213456	0.256604260814835	0.360823122385703	-0.0523264858269413	0.106597749214731	-0.212254073631019	-0.135897607026678	-0.13902335761635	0.0716455734648929	-0.15801878484415	-0.135724335567429	-0.118311045464055	-0.1735160543114	0.0641460075742796	-0.0344915518868093	-0.00370413402508157	-0.00275009836315172	0.259559656363468	-0.139369586554138	-0.245555287199156	0.192211685936133	1	-0.191679653803032	0.500625996219351	0.0959442728572803	-0.157490355782929	-0.0476079179122299	-0.0992726307330558	-0.234691821290035	0.350206907214422	0.0578019789655984	-0.117380692494944	-0.103492147868064	-0.0761065977530879	-0.0821181879960871	-0.125300949073806	-0.190267783486594	0.178369421354244	-0.127472385112034	-0.145968634950783
g__Prevotella	0.388450829318081	-0.19107456129567	0.142192605827925	-0.18373529497667	-0.200344535485869	-0.00803518300206635	0.00476933424803561	-0.0587753023667227	-0.0832326617777112	0.00857069033120268	0.0253464897035276	0.190292932830416	0.110492533829364	0.0427157316349621	-0.0019661645311479	0.259110039769883	0.175353569986755	-0.0226457765111142	0.208003353163608	0.2056409538423	0.532711203332856	0.100815127102648	-0.074268275530177	0.107512011455516	0.0906717207764619	-0.225904305543683	-0.0810230291221607	0.0305679648208711	-0.0856845427191524	-0.205434890767699	-0.324978505125669	-0.158079366066987	-0.375223207511828	-0.195302783696955	0.0129450143578418	0.177271390952885	0.125270895171683	-0.270315509070749	-0.297842914963873	-0.0667012396070176	-0.0612797680564718	0.103175938904286	-0.276017853900061	0.0318349319478207	0.0418638946223262	0.28386258694047	0.190459216926606	0.421752302977987	0.193262467427755	-0.120652346737362	0.0154742157345946	0.233683446321522	0.0131486638604925	-0.153469519349395	-0.19383741929869	-0.158251306926818	0.20426520585374	-0.0726615200288204	0.101167356864147	-0.266114576256423	0.151333117889167	-0.191679653803032	1	-0.375535118309599	-0.158730389537833	-0.190133210849555	0.067369430495352	-0.0594375825275416	0.0239476394540371	0.0725035308686243	0.0303159635577852	0.062059784973686	0.34980693903295	-0.0729014424711099	-0.138057108926674	0.147532501579533	0.17801919878465	-0.124631050014723	0.0717702645068353	-0.0296977720351955
g__Proteus	-0.2360033099808	-0.185917972128096	0.0430090399938784	-0.0645331945703556	0.111521129271228	-0.162004090844056	-0.237882402425758	0.00338936479848839	0.149252910180048	-0.0356897073031347	0.0752671156745698	0.0940111689609113	-0.124758537490867	-0.163232948542705	-0.367916830438041	-0.0739745994970958	0.0566127656469442	0.216404223802126	-0.179930203897824	0.0244265215992775	-0.0603053954915177	-0.0936577861718239	-0.0363361830232936	0.130242914120471	-0.321893249335151	0.356133500675112	-0.0756276804893065	-0.24021155066021	-0.0520099083453464	0.177866225240703	0.436790816150703	0.0890974758170987	0.347254408706874	0.261774377694346	-0.116382979439018	-0.149018652964997	0.101262593108473	-0.192764899175517	0.0154353554044498	0.196576311840133	0.020043501858206	0.0407846506503839	0.58617727523206	-0.223378415199374	0.199884548157703	-0.304332555423886	-0.188975827748604	-0.0831461006904235	0.241995771925794	0.129581099617195	0.184029815576015	-0.28428403546427	-0.103275565941041	-0.0255444369797346	0.00417169273476952	-0.0448900936916082	0.0292613401237077	0.00876843864814413	-0.0801799830489307	0.0111817707736084	0.0258620197309857	0.500625996219351	-0.375535118309599	1	-0.108330957707965	-0.127459688580412	-0.200187809998593	0.0762491341661735	-0.209982220442871	0.163608066784154	0.209921957843805	0.0211767404441404	0.075444054671277	-0.139224487654646	0.0465850475224289	-0.082692378585624	-0.0791761918369733	0.246184850615158	-0.0405465135216246	-0.17836930189027
